"id","시군","시설명","경위도X좌표","경위도Y좌표","정제도로명주소","정제지번주소","소재지","시설종류","시설분류","정원","대분류","소분류","대분류2","소분류2","대분류3","소분류3","homepage","tel","created_at","updated_at"
9273,경상남도 창원시,디딤돌,"128.4105591","35.15294945",경남 창원시 마산합포구 진전면 미천2길 243-1,경남 창원시 마산합포구 진전면 평암리 60-5,창원시 마산합포구 진전면 미천2길 243-1,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","7. 보육 및 교육","7-3. 진로지도 및 상담",없음,"055-264-8844","2026-04-01 07:55:49","2026-04-04 13:48:04"
9274,경상남도 창원시,늘품직업재활센터,"128.5588306","35.19427756",경남 창원시 마산합포구 반월서7길 59(신월동),경남 창원시 마산합포구 신월동 29-70,창원시 마산합포구 반월서7길 59,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","7. 보육 및 교육","7-3. 진로지도 및 상담",https://www.nvrc.or.kr/,"055-247-5190","2026-04-01 07:55:49","2026-04-04 13:48:04"
9275,경상남도 창원시,참좋은F&D,"128.5836534","35.07272994",경남 창원시 마산합포구 구산면 반동길 370-2,경남 창원시 마산합포구 구산면 반동리 162-8,창원시 마산합포구 구산면 반동길 370-2,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","7. 보육 및 교육","7-3. 진로지도 및 상담",https://charmfd.co.kr/,"055-252-0400","2026-04-01 07:55:49","2026-04-04 13:48:04"
9276,경상남도 창원시,나눔일터,"128.5701949","35.21574744",경남 창원시 마산합포구 북성로 95(상남동) 4층,경남 창원시 마산합포구 상남동 4-2,창원시마산합포구 북성로 95(4층),장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","5. 돌봄","5-3. 경제생활 지원 ",https://blog.naver.com/nanum1cafe,"055-251-1002","2026-04-01 07:55:49","2026-04-04 13:48:04"
9277,경상남도 창원시,아그네스복지재단 행복주식회사 ,"128.4455588","35.13509841",경남 창원시 마산합포구 진북면 의림로 312,경남 창원시 마산합포구 진북면 인곡리 531,창원시 마산합포구 진북면 의림로312,장애인근로작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","6. 일자리","7-3. 진로지도 및 상담",http://agw.kr/,"055-271-1871","2026-04-01 07:55:49","2026-04-04 13:48:04"
9278,경상남도 창원시,행복나눔 ,"128.7104898","35.1326744","경남 창원시 진해구 진해대로 1101(풍호동, 진해장애인복지관)",경남 창원시 진해구 풍호동 1,창원시 진해대로1101,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","6. 일자리","7-3. 진로지도 및 상담",http://jhappy.or.kr/,"055-540-0480","2026-04-01 07:55:49","2026-04-04 13:48:04"
9279,경상남도 창원시,진해장애인보호작업장,"128.7478163","35.11054427",경남 창원시 진해구 웅천서로112번길 14-1(서중동),경남 창원시 진해구 서중동 142-10,창원시 진해구 웅천서로112번길 14-1(서중동),장애인근로작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","5. 돌봄","5-3. 경제생활 지원 ",없음,"055-540-0745","2026-04-01 07:55:49","2026-04-04 13:48:04"
9280,경상남도 창원시,함께나눔일터,"128.6510523","35.21770858",경남 창원시 성산구 웅남로 316(웅남동) 창원지식산업센터 102104호 지원시설동,경남 창원시 성산구 웅남동 45,"창원시 성산구 웅남로 316, 지원시설동 102,104호 (웅남동, 창원지식산업센터)",장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","7. 보육 및 교육","7-3. 진로지도 및 상담",http://www.kappd-gn.or.kr/kappdgn/bbs/board.php?bo_table=bo_09&wr_id=9,"055-541-2808","2026-04-01 07:55:49","2026-04-04 13:48:04"
9281,경상남도 창원시,창원시보호작업센터,"128.6367961","35.25288762",경남 창원시 의창구 원이대로114번길 6(도계동),경남 창원시 의창구 도계동 470,창원시 의창구 원이대로 114번길 6,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","7. 보육 및 교육","7-3. 진로지도 및 상담",http://www.changwonvr.net/happy/,"055-288-3224","2026-04-01 07:55:49","2026-04-04 13:48:04"
9282,경상남도 창원시,창원시직업재활센터,"128.6367961","35.25288762",경남 창원시 의창구 원이대로114번길 6(도계동),경남 창원시 의창구 도계동 470,창원시 의창구 원이대로 114번길 6,장애인근로작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","7. 보육 및 교육","7-3. 진로지도 및 상담",http://www.changwonvr.net/,"055-288-3220","2026-04-01 07:55:49","2026-04-04 13:48:04"
9283,경상남도 창원시,선린,"128.6247773","35.19685229",경남 창원시 성산구 신촌로134번길 43(신촌동),경남 창원시 성산구 신촌동 30,경상남도 창원시 성산구 신촌로 134번길 43,장애인근로작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","5. 돌봄","5-1. 일상생활 유지·돌봄지원",https://cafe.daum.net/pulip1117,"055-286-1108","2026-04-01 07:55:49","2026-04-04 13:48:04"
9284,경상남도 창원시,밀알희망작업장,"128.6776576","35.22363205",경남 창원시 성산구 용지로 90(중앙동) 3층 32-1호,경남 창원시 성산구 중앙동 95-3,창원시 성산구 용지로90 3층 32-1호,장애인근로작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","2. 신체적 건강","2-5. 재활","5. 돌봄","5-1. 일상생활 유지·돌봄지원",없음,"055-286-9514","2026-04-01 07:55:49","2026-04-04 13:48:04"
9285,경상남도 창원시,하늘빛보호작업장,"128.713605","35.19500634","경남 창원시 성산구 삼정자로72번길 33(성주동, 미래빌딩) 504호",경남 창원시 성산구 성주동 163-3,"창원시 성산구 삼정자로72번길 33, 504호",장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선",없음,"055-714-7776","2026-04-01 07:55:49","2026-04-04 13:48:04"
9286,경상남도 창원시,굿윌스토어밀알창원점,"128.6791772","35.23911185",경남 창원시 성산구 외동반림로 245(반림동),경남 창원시 성산구 반림동 1,창원시 성산구 외동반림로 245,장애인보호작업장,이용시설,"","6. 일자리","1-1. 일자리 관련 비용지원","1.경제(현금중심)","1-1. 일자리 관련 비용지원","2. 신체적 건강","1-8. 문화·여가 관련 비용지원",http//:www.goodwillstore.org,"055-912-9191","2026-04-01 07:55:49","2026-04-04 13:48:04"
9287,경상남도 창원시,함께나눔일터,"128.6510523","35.21770858",경남 창원시 성산구 웅남로 316(웅남동) 창원지식산업센터 지원시설 102호 104호,경남 창원시 성산구 웅남동 45,"창원시 성산구 웅남로316 창원지식산업센터 지원시설 102, 104호",장애인보호작업장,이용시설,"","3. 정신적 건강","3-1. 정신건강 증진 ","2. 신체적 건강","2-1. 건강증진","8. 관계","8-1. 상담 및 정신건강 프로그램 ",없음,"055-266-0220","2026-04-01 07:55:49","2026-04-04 13:48:04"
9288,경상남도 창원시,나눔터,"128.6401504","35.209536",경남 창원시 성산구 월림로39번길 8-10(신촌동),경남 창원시 성산구 신촌동 111-2,경남 창원시 성산구 월림로 39번길 8-10,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","2. 신체적 건강","1-1. 일자리 관련 비용지원","8. 관계","8-1. 상담 및 정신건강 프로그램 ",www.nanumteo.or.kr,"055-286-3233","2026-04-01 07:55:49","2026-04-04 13:48:04"
9289,경상남도 진주시,진주시직업재활센터,"128.1047954","35.12790996",경남 진주시 정촌면 화개천로 132-13,경남 진주시 정촌면 예하리 1302-4,경상남도 진주시 화개천로132-13,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","2. 신체적 건강","2-1. 건강증진",http://jjvr.or.kr/,"055-743-1030","2026-04-01 07:55:49","2026-04-04 13:48:04"
9290,경상남도 진주시,일송,"128.1047954","35.12790996",경남 진주시 정촌면 화개천로 132-13,경남 진주시 정촌면 예하리 1302-4,경상남도 진주시 화개천로132-13,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","2. 신체적 건강","2-1. 건강증진",http://www.ilsong.org/index/,"055-755-0760","2026-04-01 07:55:49","2026-04-04 13:48:04"
9291,경상남도 진주시,참좋은,"128.1210076","35.18073774",경남 진주시 동진로 273(상대동),경남 진주시 상대동 33-119,경상남도 진주시 동진로 273(상대동),장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","2. 신체적 건강","2-1. 건강증진",참좋은보호작업장,"055-752-8301","2026-04-01 07:55:49","2026-04-04 13:48:04"
9292,경상남도 진주시,대명,"128.2045211","35.16983794",경남 진주시 문산읍 동부로 954-36,경남 진주시 문산읍 상문리 101-2,경상남도 진주시 문산읍 동부로 954-36,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","2. 신체적 건강","2-1. 건강증진",http://www.idaemyung.com/,"055-752-8601","2026-04-01 07:55:49","2026-04-04 13:48:04"
9293,경상남도 진주시,경남직업재활센터,"128.345375","35.17127004",경남 진주시 이반성면 하곡로 186-17,경남 진주시 이반성면 하곡리 517,경상남도 진주시 이반성면 하곡로 186-17,장애인근로작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","2. 신체적 건강","2-1. 건강증진",http://gnrw.or.kr/,"055-759-0093","2026-04-01 07:55:49","2026-04-04 13:48:04"
9294,경상남도 진주시,사랑그림숲,"127.9453124","35.1780578",경남 진주시 수곡면 곤수로 702,경남 진주시 수곡면 원내리 819-1,경상남도 진주시 수곡면 곤수로 702,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","6. 일자리","6-1. 직업(유지)상담 및 알선","2. 신체적 건강","2-1. 건강증진",http://paintlove.or.kr/,"055-758-5388","2026-04-01 07:55:49","2026-04-04 13:48:04"
9295,경상남도 통영시,성광직업재활원,"128.4327291","34.8516269",경남 통영시 통영해안로 484-2(정량동),경남 통영시 정량동 155,경상남도 통영시 통영해안로 484-2(정량동),장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","7. 보육 및 교육","6-2. 직업(유지)교육 및 훈련","","",없음,"055-646-2534","2026-04-01 07:55:49","2026-04-04 13:48:04"
9296,경상남도 사천시,사천시장애인보호작업장,"128.0599321","34.99694717",경남 사천시 용현면 주문길 36,경남 사천시 용현면 덕곡리 536-17,사천시 용현면 주문길 36,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","1.경제(현금중심)","1-1. 일자리 관련 비용지원","","",없음,"055-835-8066","2026-04-01 07:55:49","2026-04-04 13:48:04"
9297,경상남도 사천시,새로힘 장애인보호작업장,"127.9332311","35.07023492",경남 사천시 곤양면 상평길 145,경남 사천시 곤양면 무고리 34,사천시 곤양면 상평길 145,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","1.경제(현금중심)","1-1. 일자리 관련 비용지원","","",없음,"055-852-6401","2026-04-01 07:55:49","2026-04-04 13:48:04"
9298,경상남도 김해시,한마음직업재활원,"128.7931317","35.18405097",경남 김해시 계동로 75-41(대청동),경남 김해시 대청동 900-10,김해시 계동로 75-41,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","11. 문화 및 여가","11-1. 문화복지","6. 일자리","6-1. 직업(유지)상담 및 알선",없음,"055-724-1030","2026-04-01 07:55:49","2026-04-04 13:48:04"
9299,경상남도 김해시,함께하는 일터,"128.8077913","35.30891495",경남 김해시 한림면 한림로 208,경남 김해시 한림면 안하리 1159-1,김해시 한림면 한림로 208,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","11. 문화 및 여가","11-1. 문화복지","6. 일자리","6-1. 직업(유지)상담 및 알선",https://xn--hp0bw4e00y51i69eyc.com/,"055-342-6984","2026-04-01 07:55:49","2026-04-04 13:48:04"
9300,경상남도 김해시,도란,"128.9035705","35.25135128",경남 김해시 인제로 258(삼방동),경남 김해시 삼방동 572-1,김해시 인제로 258,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","11. 문화 및 여가","11-1. 문화복지","6. 일자리","6-1. 직업(유지)상담 및 알선",http://www.doran.or.kr/,"055-312-6998","2026-04-01 07:55:49","2026-04-04 13:48:04"
9301,경상남도 김해시,세아,"128.7556175","35.23474634",경남 김해시 진례면 진례로 58-2,경남 김해시 진례면 초전리 908-20,김해시 진례면 진례로 58-2,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","11. 문화 및 여가","11-1. 문화복지","6. 일자리","6-1. 직업(유지)상담 및 알선",없음,"055-343-3433","2026-04-01 07:55:49","2026-04-04 13:48:04"
9302,경상남도 김해시,진영,"128.7273046","35.27939665",경남 김해시 진영읍 하계로138번길 125-5,경남 김해시 진영읍 하계리 524-2,김해시 진영읍 하계로138번길 125-5,장애인보호작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","11. 문화 및 여가","11-1. 문화복지","6. 일자리","6-1. 직업(유지)상담 및 알선",없음,"055-343-4467","2026-04-01 07:55:49","2026-04-04 13:48:04"
9303,경상남도 김해시,김해시장애인근로사업장,"128.7993755","35.19031976",경남 김해시 대청로176번길 30(대청동),경남 김해시 대청동 298-9,김해시 대청로176번길 30,장애인근로작업장,이용시설,"","6. 일자리","6-2. 직업(유지)교육 및 훈련","11. 문화 및 여가","11-1. 문화복지","6. 일자리","6-1. 직업(유지)상담 및 알선",http://www.gimhaevr.or.kr/gimhaevr/,"055-312-1030","2026-04-01 07:55:49","2026-04-04 13:48:04"
9304,경상남도 밀양시,미리벌,"128.7503272","35.43591212",경남 밀양시 상남면 이연1길 23-41,경남 밀양시 상남면 연금리 1427,경상남도 밀양시 상남면 이연1길 23-41,장애인보호작업장,이용시설,"","1.경제(현금중심)","1-1. 일자리 관련 비용지원","6. 일자리","6-2. 직업(유지)교육 및 훈련","5. 돌봄","5-2. 시설보호",http://www.nzwooltari.co.kr/  ,"010-2083-6430","2026-04-01 07:55:49","2026-04-04 13:48:04"
